student_id,course_name,current_grade,attendance_rate,assignments_completed,missed_deadlines,participation_score,midterm_grade,study_group_attendance,office_hours_visits,extra_credit_completed
1772,Biology 101,71.77,78.19,10,3,69.89,69.97,6,6,1
1773,Computer Science 101,69.86,68.52,10,3,78.26,62.53,7,0,0
1773,Physics 101,70.36,68.52,9,4,74.62,71.27,3,3,1
1773,Mathematics 201,72.89,68.52,11,5,73.22,74.18,2,3,2
1773,English Literature,68.5,68.52,8,3,61.85,73.74,1,6,0
1774,Mathematics 201,75.02,76.92,10,4,82.62,75.27,7,4,2
1774,Biology 101,71.73,76.92,11,4,78.59,67.89,0,3,0
1774,Chemistry 201,71.39,76.92,9,3,70.29,75.54,8,3,2
1774,Physics 101,77.41,76.92,10,5,81.72,81.85,4,5,2
1775,Chemistry 201,85.02,85.96,12,3,77.57,84.01,8,2,1
1775,Physics 101,84.34,85.96,11,4,79.9,84.58,7,0,0
1775,English Literature,89.15,85.96,10,5,91.59,84.73,6,4,0
1775,Mathematics 201,86.11,85.96,12,5,77.8,92.02,3,1,1
1775,Computer Science 101,80.58,85.96,11,4,83.63,81.43,10,0,1
1776,English Literature,81.31,79.51,8,3,79.4,71.93,7,1,1
1776,Chemistry 201,75.9,79.51,11,4,88.19,81.03,5,5,0
1776,Physics 101,80.3,79.51,11,3,85.61,78.29,1,5,2
1776,Biology 101,74.52,79.51,8,5,85.41,86.1,10,4,2
1776,Mathematics 201,80.69,79.51,11,5,85.1,75.63,4,3,1
1777,English Literature,83.75,88.21,12,3,81.4,83.82,7,0,1
1777,Biology 101,86.2,88.21,9,4,90.0,92.26,0,6,2
1777,Chemistry 201,90.83,88.21,12,3,91.77,88.01,4,3,1
1777,Mathematics 201,86.68,88.21,12,5,83.63,81.74,8,4,2
1778,English Literature,81.22,79.44,9,2,81.95,88.42,6,2,1
1778,Computer Science 101,84.67,79.44,12,3,70.37,80.8,0,5,2
1778,Mathematics 201,76.89,79.44,10,3,83.7,74.74,0,3,1
1778,Biology 101,77.58,79.44,11,3,78.27,87.25,0,3,1
1778,Chemistry 201,82.55,79.44,9,1,81.19,83.14,8,5,2
1779,Mathematics 201,83.92,82.85,8,5,81.38,80.25,3,2,0
1779,Physics 101,87.17,82.85,9,4,81.06,82.99,5,4,1
1779,Chemistry 201,80.56,82.85,12,5,76.59,77.3,6,3,0
1779,Biology 101,82.53,82.85,10,3,91.0,78.93,6,3,1
1780,English Literature,91.11,93.91,11,3,100,100,3,4,0
1780,Chemistry 201,90.42,93.91,10,5,99.61,94.55,1,4,1
1780,Biology 101,97.64,93.91,9,3,100,94.33,1,1,1
1780,Mathematics 201,92.51,93.91,11,5,89.9,87.41,7,2,1
1781,English Literature,86.25,82.47,11,3,90.22,73.62,6,0,1
1781,Computer Science 101,77.56,82.47,8,5,83.64,85.57,6,4,1
1781,Mathematics 201,83.19,82.47,9,3,83.59,86.27,9,1,1
1781,Biology 101,78.64,82.47,10,4,78.26,83.08,1,4,0
1781,Physics 101,84.84,82.47,8,3,86.75,86.71,3,1,1
1782,Biology 101,78.14,83.16,8,5,73.53,83.65,7,4,0
1782,Computer Science 101,80.09,83.16,10,4,91.18,80.61,1,4,1
1782,Physics 101,85.04,83.16,11,3,89.82,84.12,0,0,2
1782,English Literature,80.78,83.16,9,5,80.85,78.82,8,2,1
1783,Physics 101,89.48,91.15,9,4,89.59,87.2,3,4,0
1783,Mathematics 201,87.06,91.15,12,5,99.3,90.91,3,3,1
1783,Biology 101,92.24,91.15,12,5,95.05,94.11,2,1,0
1783,Chemistry 201,89.36,91.15,10,3,100,98.71,10,0,0
1783,Computer Science 101,86.58,91.15,10,4,93.19,96.33,7,2,1
1784,Biology 101,79.69,76.1,8,3,67.64,78.41,7,1,0
1784,Physics 101,78.57,76.1,10,3,84.87,76.99,0,3,1
1784,English Literature,73.12,76.1,12,1,83.02,71.23,3,0,0
1784,Computer Science 101,81.48,76.1,10,2,70.21,73.52,0,6,0
1784,Chemistry 201,74.67,76.1,11,1,77.41,72.21,2,1,0
1785,Chemistry 201,77.37,75.94,11,1,82.3,69.76,4,0,2
1785,Physics 101,73.17,75.94,11,2,74.83,76.6,6,0,1
1785,Mathematics 201,72.66,75.94,9,3,79.3,82.54,8,2,0
1785,English Literature,80.26,75.94,12,3,83.31,82.01,9,0,2
1786,English Literature,71.4,69.79,12,3,60.84,80.44,8,1,0
1786,Chemistry 201,74.89,69.79,10,3,68.02,79.51,1,5,2
1786,Computer Science 101,74.23,69.79,9,5,69.42,77.69,6,3,1
1786,Biology 101,70.43,69.79,8,4,78.23,69.24,7,5,1
1787,Physics 101,72.7,74.38,12,5,79.79,68.07,0,5,1
1787,Mathematics 201,72.34,74.38,8,4,77.97,68.15,7,4,1
1787,Biology 101,70.42,74.38,10,3,80.99,65.09,8,2,1
1787,Chemistry 201,74.93,74.38,12,4,82.16,66.34,1,0,2
1787,English Literature,74.04,74.38,10,4,83.97,66.71,8,5,1
1788,Mathematics 201,84.49,83.59,11,2,83.14,90.61,6,4,0
1788,Chemistry 201,89.68,83.59,11,2,89.6,87.68,1,0,2
1788,Computer Science 101,83.77,83.59,9,1,78.84,87.77,10,4,0
1788,English Literature,85.61,83.59,8,3,93.24,80.25,5,4,1
1789,Chemistry 201,76.52,80.01,12,1,72.75,80.97,10,2,0
1789,Computer Science 101,82.56,80.01,8,2,75.14,75.16,10,5,1
1789,Biology 101,81.89,80.01,10,1,87.15,76.56,4,3,2
1789,English Literature,83.97,80.01,11,2,89.57,83.22,3,4,2
1789,Physics 101,81.99,80.01,11,3,83.76,75.89,9,2,0
1790,Physics 101,72.01,70.91,8,5,78.47,67.81,3,5,1
1790,Biology 101,69.6,70.91,11,4,67.53,77.86,2,6,1
1790,Chemistry 201,68.96,70.91,11,5,73.28,78.48,0,6,0
1790,Computer Science 101,69.13,70.91,10,3,69.21,73.6,3,0,1
1790,Mathematics 201,71.47,70.91,9,3,71.69,75.96,4,6,1
1791,Mathematics 201,69.31,69.54,12,2,74.8,67.11,3,4,1
1791,Physics 101,66.18,69.54,10,3,66.39,71.49,2,2,1
1791,Biology 101,69.36,69.54,11,2,70.81,72.4,4,3,1
1791,Chemistry 201,70.9,69.54,8,2,62.62,61.19,6,4,0
1792,Physics 101,72.65,72.03,10,2,74.41,71.06,0,0,1
1792,Computer Science 101,78.66,72.03,12,0,71.25,67.39,4,5,0
1792,Biology 101,74.91,72.03,12,2,63.38,78.21,1,2,0
1792,English Literature,72.53,72.03,10,2,65.08,77.64,4,2,2
1792,Mathematics 201,69.95,72.03,10,0,66.28,79.56,8,6,2
1793,Computer Science 101,68.66,68.71,9,3,73.89,67.77,10,0,0
1793,Physics 101,69.08,68.71,11,5,64.35,64.74,8,0,1
1793,English Literature,68.4,68.71,11,4,76.93,74.33,3,4,1
1793,Mathematics 201,73.29,68.71,12,3,63.59,74.41,0,6,0
1793,Chemistry 201,69.49,68.71,10,3,65.63,70.97,6,0,1
1794,English Literature,78.6,77.89,11,2,70.83,76.06,2,5,0
1794,Physics 101,80.48,77.89,8,1,71.96,73.09,9,2,0
1794,Biology 101,81.99,77.89,10,2,86.48,73.2,0,2,1
1794,Mathematics 201,82.19,77.89,8,1,78.54,73.75,10,5,0
1794,Chemistry 201,79.57,77.89,8,3,86.64,83.44,4,1,1
1795,Computer Science 101,71.71,70.47,11,3,72.93,63.91,6,4,0
1795,Chemistry 201,67.02,70.47,9,3,75.32,62.52,1,2,1
1795,Mathematics 201,66.45,70.47,8,2,64.49,70.23,6,0,0
1795,Physics 101,68.44,70.47,9,2,64.78,77.13,6,4,2
1796,Physics 101,96.96,94.45,11,5,97.71,100,5,2,1
1796,Biology 101,92.15,94.45,10,3,84.76,87.43,7,2,1
1796,English Literature,94.14,94.45,8,4,97.49,97.35,4,3,1
1796,Mathematics 201,89.41,94.45,11,3,94.43,90.54,6,3,1
1797,Mathematics 201,68.65,71.79,11,1,72.69,78.54,8,5,0
1797,Physics 101,76.53,71.79,9,1,65.69,72.55,2,5,2
1797,Computer Science 101,73.04,71.79,11,1,68.57,65.35,9,3,0
1797,Chemistry 201,69.04,71.79,12,3,68.31,73.47,10,6,0
1797,English Literature,71.25,71.79,11,2,78.29,75.17,7,5,1
1798,English Literature,79.96,77.33,12,2,67.84,87.39,1,5,0
1798,Chemistry 201,80.07,77.33,10,1,80.81,77.04,10,4,2
1798,Computer Science 101,79.31,77.33,12,1,70.6,75.54,8,1,2
1798,Physics 101,74.67,77.33,10,3,67.85,81.12,8,6,2
1799,Mathematics 201,63.47,63.39,12,3,58.28,71.16,7,0,0
1799,Biology 101,62.4,63.39,9,4,60.2,65.37,6,6,1
1799,Computer Science 101,68.71,63.39,12,5,54.52,72.76,7,4,1
1799,English Literature,61.71,63.39,11,3,69.8,59.21,5,5,1
1799,Physics 101,68.14,63.39,10,5,70.97,68.33,3,0,0
1800,Computer Science 101,71.84,71.45,11,3,64.94,66.58,1,2,1
1800,Physics 101,66.18,71.45,11,2,62.55,78.67,2,0,1
1800,Mathematics 201,68.8,71.45,8,3,75.38,68.5,1,3,1
1800,Biology 101,75.28,71.45,9,1,75.02,68.82,0,4,0
1801,Mathematics 201,77.67,72.16,8,3,82.08,80.26,8,5,1
1801,Chemistry 201,77.36,72.16,9,2,66.14,66.89,0,2,0
1801,Biology 101,75.79,72.16,10,2,62.34,79.2,9,0,2
1801,Computer Science 101,69.39,72.16,12,1,63.88,66.62,2,0,1
1801,Physics 101,73.23,72.16,12,3,70.02,73.94,7,4,0
1802,Biology 101,86.13,84.5,8,3,90.71,81.64,6,0,0
1802,Physics 101,81.68,84.5,10,3,81.28,79.23,1,5,1
1802,Chemistry 201,81.05,84.5,11,5,84.15,87.68,9,6,1
1802,English Literature,86.7,84.5,10,5,80.3,87.69,2,3,2
1803,Biology 101,77.34,81.09,8,4,82.51,81.75,10,1,2
1803,Physics 101,84.79,81.09,9,4,72.28,84.09,9,1,0
1803,Chemistry 201,78.28,81.09,10,3,86.22,88.15,4,2,0
1803,Mathematics 201,81.49,81.09,11,5,83.47,77.09,5,6,1
1803,English Literature,84.21,81.09,10,3,83.68,88.3,0,5,1
1804,Physics 101,97.01,92.49,11,5,83.44,93.93,2,6,1
1804,Mathematics 201,94.89,92.49,12,5,85.67,95.47,2,4,1
1804,Computer Science 101,94.11,92.49,11,5,100,98.04,0,2,0
1804,Chemistry 201,94.62,92.49,9,3,100,98.68,10,6,0
1805,Physics 101,72.38,77.06,10,1,69.2,84.65,7,2,1
1805,Biology 101,76.05,77.06,10,3,69.76,84.65,5,1,0
1805,Computer Science 101,76.56,77.06,11,3,77.39,77.24,2,2,0
1805,Chemistry 201,73.7,77.06,12,3,72.72,81.32,3,6,1
1806,Biology 101,83.05,88.78,9,5,80.4,81.05,10,4,0
1806,Mathematics 201,89.48,88.78,10,4,83.7,80.48,7,2,1
1806,Physics 101,88.81,88.78,11,3,94.22,84.2,7,2,0
1806,Computer Science 101,85.71,88.78,8,4,83.52,84.54,10,6,0
1807,English Literature,76.64,77.81,10,5,71.34,78.19,6,0,1
1807,Physics 101,79.89,77.81,10,5,71.56,81.8,10,4,1
1807,Mathematics 201,82.53,77.81,10,5,72.1,76.2,10,5,1
1807,Biology 101,79.55,77.81,12,3,69.11,76.54,5,4,0
1808,Physics 101,91.71,89.05,10,4,94.37,87.6,2,4,0
1808,Computer Science 101,85.26,89.05,12,4,92.07,86.63,3,2,1
1808,Chemistry 201,87.66,89.05,10,3,95.86,91.07,3,0,0
1808,English Literature,90.82,89.05,12,3,92.89,85.28,6,0,1
1809,English Literature,65.63,63.71,10,2,60.81,72.47,5,2,0
1809,Computer Science 101,64.34,63.71,8,0,63.14,65.14,2,1,1
1809,Chemistry 201,63.48,63.71,11,2,54.08,61.3,10,2,2
1809,Biology 101,63.71,63.71,9,1,57.84,72.81,7,2,1
1810,Biology 101,81.45,78.81,10,5,85.32,80.1,2,6,0
1810,Chemistry 201,80.96,78.81,10,5,84.81,80.77,6,5,2
1810,Mathematics 201,76.48,78.81,10,5,73.81,85.26,6,4,1
1810,English Literature,81.13,78.81,9,3,69.77,79.23,0,3,1
1811,Mathematics 201,87.44,91.62,8,4,83.33,98.11,6,4,0
1811,Chemistry 201,87.06,91.62,12,4,93.58,90.14,3,0,1
1811,Biology 101,88.29,91.62,8,4,95.22,92.02,4,0,2
1811,English Literature,95.03,91.62,11,3,84.56,98.21,10,0,2
1811,Physics 101,87.78,91.62,9,3,88.24,92.37,6,0,0
1812,Mathematics 201,77.64,75.16,9,4,71.86,71.78,4,6,1
1812,English Literature,74.68,75.16,12,3,69.35,74.22,7,1,0
1812,Chemistry 201,77.79,75.16,8,3,67.06,70.06,2,6,0
1812,Physics 101,80.83,75.16,10,4,75.63,74.34,7,1,1
1813,English Literature,75.0,73.35,12,2,77.97,76.19,2,3,2
1813,Physics 101,77.73,73.35,9,1,75.6,75.94,4,0,0
1813,Computer Science 101,73.34,73.35,12,2,81.2,70.8,8,3,2
1813,Mathematics 201,75.86,73.35,11,3,82.29,79.6,6,4,0
1813,Chemistry 201,72.64,73.35,11,2,74.35,80.26,7,3,1
1814,Chemistry 201,78.08,78.45,11,3,71.74,82.26,6,3,0
1814,English Literature,75.86,78.45,10,4,83.02,85.94,5,4,0
1814,Computer Science 101,80.55,78.45,12,4,78.9,79.88,3,4,1
1814,Mathematics 201,77.58,78.45,12,4,85.57,74.34,0,3,0
1814,Biology 101,74.96,78.45,10,4,76.3,81.49,0,5,2
1815,Chemistry 201,74.64,78.98,12,2,76.15,79.43,8,5,0
1815,English Literature,76.73,78.98,11,3,85.17,71.92,8,2,0
1815,Biology 101,78.53,78.98,12,1,80.87,74.96,4,6,0
1815,Computer Science 101,76.04,78.98,9,3,81.94,82.23,3,5,1
1816,English Literature,69.9,69.72,8,2,71.64,79.52,6,5,0
1816,Biology 101,71.13,69.72,9,2,61.14,65.6,6,5,1
1816,Mathematics 201,73.38,69.72,9,1,70.43,76.71,9,6,0
1816,Computer Science 101,74.4,69.72,10,1,78.49,67.56,9,6,0
1817,Chemistry 201,93.12,93.26,11,3,95.64,91.6,2,2,1
1817,Mathematics 201,92.09,93.26,11,4,89.85,99.01,8,4,1
1817,Biology 101,87.63,93.26,9,3,87.94,94.71,7,0,0
1817,Physics 101,88.49,93.26,9,5,100,85.62,3,2,1
1818,Computer Science 101,77.2,73.97,9,1,81.58,74.79,8,3,0
1818,English Literature,70.11,73.97,10,1,77.54,78.31,0,5,1
1818,Biology 101,70.79,73.97,12,2,83.95,71.41,7,2,1
1818,Physics 101,70.17,73.97,8,3,81.6,67.43,10,5,2
1818,Chemistry 201,77.34,73.97,9,3,73.44,81.07,8,2,0
1819,English Literature,66.1,64.96,11,3,73.38,61.25,4,0,2
1819,Mathematics 201,70.7,64.96,11,3,69.29,59.43,6,4,2
1819,Biology 101,68.15,64.96,10,3,70.9,74.18,6,0,1
1819,Physics 101,71.16,64.96,10,4,56.61,72.04,4,3,2
1819,Computer Science 101,63.77,64.96,10,5,69.44,69.03,9,1,1
1820,Biology 101,64.61,64.88,9,3,69.52,61.9,2,1,0
1820,Physics 101,60.05,64.88,11,4,55.19,62.31,0,4,1
1820,Mathematics 201,62.76,64.88,12,3,68.34,63.73,5,0,0
1820,Computer Science 101,67.18,64.88,12,4,72.04,68.28,7,2,0
1821,Physics 101,86.59,80.59,12,4,81.69,75.04,2,5,1
1821,Computer Science 101,79.61,80.59,11,4,83.16,79.09,10,3,1
1821,Chemistry 201,77.41,80.59,11,5,83.44,88.54,1,1,1
1821,Biology 101,77.23,80.59,12,4,89.72,73.96,2,1,0
1822,Biology 101,88.31,86.67,12,5,84.68,83.38,5,2,1
1822,Computer Science 101,91.24,86.67,11,4,90.24,94.04,2,5,1
1822,Mathematics 201,92.45,86.67,12,5,79.41,91.43,4,1,1
1822,Physics 101,83.96,86.67,12,5,85.29,91.23,8,6,0
1823,Chemistry 201,85.99,83.72,11,4,91.83,77.98,0,2,1
1823,Mathematics 201,85.55,83.72,11,3,79.89,81.82,10,2,2
1823,Physics 101,86.45,83.72,10,5,74.78,88.7,9,1,1
1823,Computer Science 101,79.06,83.72,9,3,83.62,84.01,9,3,1
1824,Chemistry 201,86.65,83.03,11,1,88.72,81.69,7,5,2
1824,Computer Science 101,84.56,83.03,11,3,80.99,92.25,5,0,1
1824,Mathematics 201,81.76,83.03,10,2,88.9,90.21,0,4,1
1824,English Literature,87.6,83.03,9,3,76.66,80.05,6,2,0
1825,Biology 101,72.33,71.17,12,3,67.74,74.33,5,6,1
1825,Mathematics 201,73.4,71.17,10,3,76.11,64.7,10,2,2
1825,Physics 101,72.98,71.17,9,2,73.19,68.24,6,3,1
1825,Computer Science 101,73.63,71.17,11,1,63.51,64.65,2,5,1
1825,Chemistry 201,73.44,71.17,8,2,69.22,67.37,7,4,0
1826,English Literature,73.18,77.93,11,3,74.25,79.03,3,3,0
1826,Biology 101,80.72,77.93,12,3,74.46,79.74,4,2,1
1826,Physics 101,73.2,77.93,12,5,83.02,71.59,6,5,1
1826,Computer Science 101,81.35,77.93,8,3,86.08,79.12,2,0,1
1827,Computer Science 101,69.86,71.01,11,3,62.97,68.7,2,2,0
1827,Chemistry 201,75.42,71.01,9,3,62.42,69.75,4,3,1
1827,Physics 101,76.28,71.01,11,5,69.5,72.66,4,1,0
1827,Biology 101,67.46,71.01,11,5,66.37,68.68,4,4,1
1827,Mathematics 201,75.03,71.01,11,5,80.16,69.34,7,1,1
1828,Physics 101,69.14,69.27,11,1,68.2,74.02,7,3,2
1828,Mathematics 201,70.58,69.27,11,3,75.01,71.29,10,4,1
1828,Biology 101,70.69,69.27,12,1,69.21,68.99,9,2,0
1828,Chemistry 201,70.08,69.27,12,2,61.4,70.95,4,0,0
1828,English Literature,69.89,69.27,8,3,70.55,65.72,4,5,0
1829,English Literature,69.52,74.04,8,4,74.44,68.78,9,1,2
1829,Computer Science 101,69.37,74.04,12,5,82.05,77.91,1,0,0
1829,Physics 101,70.68,74.04,10,5,83.29,76.63,0,4,0
1829,Biology 101,66.89,74.04,9,4,66.24,64.77,6,0,0
1830,Computer Science 101,73.87,71.35,8,3,78.04,74.02,9,6,2
1830,Mathematics 201,77.19,71.35,8,3,70.51,76.58,8,3,1
1830,Physics 101,74.49,71.35,10,3,73.47,80.35,8,6,1
1830,Chemistry 201,72.21,71.35,10,5,74.45,67.15,2,4,1
1830,English Literature,76.18,71.35,9,4,65.26,75.12,4,3,0
1831,English Literature,67.6,70.05,10,2,77.99,79.45,3,1,2
1831,Computer Science 101,67.46,70.05,8,1,60.23,68.48,8,6,1
1831,Chemistry 201,73.43,70.05,8,0,60.46,76.19,10,2,0
1831,Biology 101,68.62,70.05,10,2,69.39,71.55,2,3,1
1832,Mathematics 201,81.85,76.36,12,1,76.71,81.18,7,2,2
1832,Physics 101,74.89,76.36,8,3,81.57,77.71,6,2,1
1832,Computer Science 101,76.08,76.36,8,2,68.93,72.11,10,6,0
1832,Chemistry 201,77.53,76.36,9,2,71.42,76.72,4,3,0
1833,Chemistry 201,83.04,88.62,12,4,88.59,83.58,2,6,0
1833,Computer Science 101,82.89,88.62,11,3,79.37,84.06,7,2,1
1833,Biology 101,87.14,88.62,9,3,87.82,94.07,9,4,1
1833,Mathematics 201,85.65,88.62,12,5,83.11,94.88,1,5,0
1833,English Literature,91.38,88.62,11,4,94.68,82.2,9,2,0
1834,Computer Science 101,78.66,83.45,12,5,81.34,81.91,2,0,2
1834,Physics 101,78.07,83.45,10,4,82.38,81.89,4,2,0
1834,Chemistry 201,83.93,83.45,11,4,90.01,81.3,4,1,0
1834,Mathematics 201,86.98,83.45,10,4,93.39,75.38,2,4,1
1834,Biology 101,86.74,83.45,12,3,90.71,78.78,1,0,2
1835,English Literature,77.93,78.99,8,1,87.1,75.94,1,2,0
1835,Chemistry 201,84.41,78.99,12,1,72.88,80.97,10,3,0
1835,Mathematics 201,85.65,78.99,9,3,85.13,82.96,3,1,1
1835,Physics 101,76.08,78.99,10,2,70.87,73.61,10,0,0
1836,Chemistry 201,72.12,67.94,10,3,70.78,69.02,8,5,1
1836,Physics 101,67.05,67.94,8,4,65.44,69.43,4,4,0
1836,Mathematics 201,73.17,67.94,8,4,65.72,69.01,4,1,1
1836,English Literature,68.0,67.94,8,4,68.93,66.23,7,6,2
1837,Physics 101,64.91,66.69,10,1,62.34,74.26,8,2,1
1837,Computer Science 101,71.13,66.69,11,1,57.06,61.1,3,1,1
1837,Chemistry 201,67.28,66.69,10,0,72.87,67.86,5,1,0
1837,Mathematics 201,67.91,66.69,9,0,63.05,67.93,10,1,0
1838,Chemistry 201,73.96,76.97,11,1,77.35,81.52,0,4,0
1838,Mathematics 201,77.21,76.97,8,2,76.08,75.26,4,1,0
1838,Computer Science 101,76.03,76.97,11,3,83.71,82.02,6,4,1
1838,English Literature,76.54,76.97,11,2,82.15,72.14,10,6,1
1838,Physics 101,72.51,76.97,11,2,83.98,82.06,0,1,1
1839,English Literature,65.41,69.21,11,3,59.66,76.82,0,6,0
1839,Physics 101,71.77,69.21,12,2,71.97,65.26,6,3,1
1839,Chemistry 201,66.1,69.21,8,2,67.33,70.82,10,6,2
1839,Biology 101,71.0,69.21,12,2,77.25,72.07,10,0,2
1839,Mathematics 201,65.74,69.21,11,2,78.22,72.24,5,4,1
1840,Mathematics 201,79.59,74.2,12,3,65.46,68.95,0,2,2
1840,Computer Science 101,74.54,74.2,9,1,69.45,79.09,1,0,0
1840,Biology 101,74.84,74.2,12,1,83.55,83.58,6,1,2
1840,English Literature,74.73,74.2,9,1,69.17,78.85,0,3,1
1840,Physics 101,74.05,74.2,9,3,82.44,70.04,0,1,1
1841,Physics 101,81.65,82.8,12,3,79.34,81.07,0,0,1
1841,Mathematics 201,87.14,82.8,12,1,76.69,78.68,8,4,2
1841,Chemistry 201,86.26,82.8,12,3,88.32,82.06,7,5,1
1841,Computer Science 101,86.42,82.8,10,2,88.5,89.69,3,6,1
1842,Biology 101,80.29,81.19,8,1,74.54,80.0,5,1,0
1842,English Literature,81.71,81.19,9,2,78.55,78.71,6,0,0
1842,Physics 101,78.15,81.19,9,1,74.65,88.35,4,2,1
1842,Computer Science 101,82.72,81.19,12,2,85.74,80.65,5,2,1
1842,Mathematics 201,77.49,81.19,12,3,78.73,80.96,6,5,1
1843,English Literature,75.81,77.11,11,3,86.2,84.67,6,0,0
1843,Mathematics 201,81.74,77.11,10,5,86.93,74.2,8,5,2
1843,Physics 101,79.26,77.11,10,5,73.03,79.95,7,1,1
1843,Computer Science 101,81.48,77.11,8,5,82.62,77.51,7,3,1
1844,Biology 101,82.8,79.8,12,1,70.23,80.34,3,3,0
1844,Computer Science 101,78.41,79.8,10,1,80.78,74.75,9,1,2
1844,Physics 101,84.22,79.8,10,3,89.08,87.04,6,2,1
1844,English Literature,77.6,79.8,10,2,75.4,88.1,6,6,0
1845,Biology 101,61.34,66.6,8,2,71.33,69.97,4,6,1
1845,English Literature,66.51,66.6,9,2,62.45,60.36,0,6,1
1845,Chemistry 201,67.47,66.6,8,3,73.58,59.78,8,4,0
1845,Mathematics 201,68.49,66.6,10,3,67.76,63.66,6,6,1
1846,Biology 101,83.39,77.98,12,3,83.09,72.21,1,6,1
1846,Chemistry 201,75.56,77.98,10,2,68.34,72.61,1,5,1
1846,English Literature,78.64,77.98,8,3,82.2,83.57,8,0,0
1846,Physics 101,74.04,77.98,12,1,68.71,77.51,6,0,1
1846,Computer Science 101,81.35,77.98,9,3,75.36,85.99,7,0,1
1847,Mathematics 201,79.77,83.74,10,3,81.63,76.77,8,4,0
1847,Computer Science 101,85.95,83.74,10,2,87.25,84.61,8,4,1
1847,Physics 101,85.41,83.74,10,2,78.18,84.5,4,0,0
1847,Biology 101,80.66,83.74,12,1,77.48,79.0,4,3,0
1847,Chemistry 201,81.89,83.74,9,3,74.25,91.39,7,0,2
1848,Physics 101,83.76,86.74,8,5,81.61,86.3,2,4,0
1848,Mathematics 201,84.05,86.74,10,5,93.27,92.11,3,5,2
1848,Chemistry 201,84.02,86.74,9,4,93.12,85.01,7,4,1
1848,Biology 101,87.27,86.74,10,3,82.13,89.79,0,0,1
1848,English Literature,83.5,86.74,10,3,93.19,81.81,5,5,1
1849,Biology 101,84.88,81.62,8,2,90.59,90.69,6,5,0
1849,Chemistry 201,88.24,81.62,10,2,74.56,81.22,5,3,1
1849,Physics 101,79.89,81.62,9,1,81.31,79.83,7,3,1
1849,English Literature,82.63,81.62,11,2,83.58,84.56,0,2,2
1850,Computer Science 101,82.36,84.75,9,3,92.11,91.7,7,6,1
1850,Physics 101,79.4,84.75,12,5,90.75,91.38,10,1,0
1850,English Literature,84.12,84.75,10,3,93.74,80.09,6,6,0
1850,Mathematics 201,80.73,84.75,12,4,91.96,90.53,10,0,0
1851,Physics 101,82.87,76.99,8,3,71.36,72.93,5,1,0
1851,Biology 101,76.33,76.99,10,4,68.83,76.88,5,6,1
1851,Computer Science 101,82.67,76.99,12,4,68.48,85.45,5,0,2
1851,Mathematics 201,77.78,76.99,10,3,72.34,80.4,3,1,0
1851,Chemistry 201,78.01,76.99,11,5,86.93,72.56,4,3,0
1852,Physics 101,63.25,61.55,8,2,55.02,60.05,2,1,0
1852,Computer Science 101,66.62,61.55,12,1,54.18,68.15,5,0,1
1852,English Literature,66.24,61.55,10,0,68.0,65.35,3,3,1
1852,Mathematics 201,57.63,61.55,8,1,57.15,62.24,4,4,0
1852,Chemistry 201,57.68,61.55,10,1,59.05,68.14,10,4,1
1853,Mathematics 201,82.05,79.52,10,1,85.76,72.64,7,4,0
1853,Biology 101,80.49,79.52,10,1,86.67,83.63,0,0,1
1853,Physics 101,81.67,79.52,8,3,74.46,82.12,10,2,1
1853,Chemistry 201,77.3,79.52,10,1,78.5,87.48,4,6,0
1853,English Literature,81.46,79.52,10,2,76.42,87.84,0,3,1
1854,Computer Science 101,75.06,80.71,10,4,82.47,77.45,4,5,0
1854,Biology 101,80.9,80.71,10,4,79.62,76.52,5,3,0
1854,Physics 101,76.55,80.71,9,4,77.18,77.74,7,6,0
1854,Mathematics 201,81.61,80.71,12,4,77.02,84.04,4,3,1
1854,Chemistry 201,74.29,80.71,8,3,82.71,72.89,5,0,2
1855,English Literature,70.68,68.26,11,0,74.29,71.37,4,4,1
1855,Physics 101,66.56,68.26,11,0,70.25,67.81,4,3,2
1855,Chemistry 201,66.9,68.26,10,2,70.83,70.96,6,4,0
1855,Mathematics 201,71.93,68.26,11,2,71.09,64.7,5,4,0
1856,English Literature,71.51,68.47,8,1,59.11,67.12,8,5,0
1856,Mathematics 201,71.63,68.47,10,2,59.46,71.43,4,4,0
1856,Computer Science 101,73.84,68.47,12,1,77.92,73.31,0,1,1
1856,Physics 101,74.17,68.47,9,0,74.14,66.78,10,2,2
1857,English Literature,83.72,87.64,8,4,82.51,91.17,10,0,1
1857,Physics 101,91.41,87.64,11,3,92.67,82.6,10,2,0
1857,Mathematics 201,83.24,87.64,10,4,95.81,92.76,10,2,0
1857,Chemistry 201,85.42,87.64,10,5,90.94,85.26,10,5,0
1858,Physics 101,63.06,59.99,10,0,50.7,55.52,3,4,2
1858,Mathematics 201,61.07,59.99,8,0,68.45,67.58,4,4,1
1858,Chemistry 201,65.22,59.99,10,2,64.22,59.73,7,5,2
1858,English Literature,59.68,59.99,8,0,60.97,65.49,2,2,1
1859,Chemistry 201,72.98,68.74,10,2,60.94,76.24,3,3,0
1859,English Literature,65.88,68.74,10,3,72.38,63.65,4,1,2
1859,Physics 101,71.08,68.74,11,3,59.11,66.02,8,2,1
1859,Computer Science 101,68.87,68.74,11,3,72.52,62.08,5,6,1
1859,Biology 101,68.84,68.74,11,2,74.96,65.4,4,6,1
1860,English Literature,75.66,76.49,9,3,75.11,82.42,6,5,0
